Filename,Verdict,Confidence,AvgProb,MaxProb,SuspiciousFrames
omodwoqqhv.mp4,FAKE,1.0,0.5654150784015656,1.0,2
yiykshcbaz.mp4,FAKE,0.9550154209136963,0.7172596752643585,0.9550154209136963,4
avjkwuusto.mp4,FAKE,0.8172945976257324,0.5704566717147828,0.8172945976257324,3
pvlqsnxkpb.mp4,FAKE,1.0,0.9986193299293518,1.0,5
ptbtuynmhm.mp4,FAKE,0.6043369770050049,0.4698584139347076,0.6043369770050049,1
lcfikdgtrl.mp4,FAKE,0.8976012468338013,0.5604330062866211,0.8976012468338013,3
eekfppyltt.mp4,FAKE,0.8970896601676941,0.470509460568428,0.8970896601676941,2
ztuezpjijn.mp4,FAKE,0.8349605202674866,0.6179826974868774,0.8349605202674866,3
hzjpgjgtar.mp4,FAKE,0.950348436832428,0.8162968873977661,0.950348436832428,5
kwfdyqofzw.mp4,FAKE,1.0,0.8829626381397248,1.0,4
yvkuususfu.mp4,FAKE,0.9454428553581238,0.7386069595813751,0.9454428553581238,4
pzdsiytket.mp4,FAKE,0.9340481758117676,0.7095156669616699,0.9340481758117676,4
nmrfqmhabc.mp4,FAKE,0.8690512180328369,0.7100364804267884,0.8690512180328369,5
giwobcepvb.mp4,FAKE,0.868943452835083,0.5822573244571686,0.868943452835083,3
rlzaurucfj.mp4,FAKE,0.8821355700492859,0.6203363984823227,0.8821355700492859,3
torjqecxjw.mp4,FAKE,0.9611112475395203,0.5348241746425628,0.9611112475395203,3
jvkjkrdeok.mp4,FAKE,0.7669041752815247,0.5780230283737182,0.7669041752815247,3
ylntmnbfvk.mp4,FAKE,1.0,0.9758938789367676,1.0,5
mnrnptdpec.mp4,REAL,0.7622103065252304,0.23778969347476958,0.33605870604515076,0
rzljiqidhj.mp4,FAKE,0.9345695972442627,0.8493659853935241,0.9345695972442627,5
czgnyrrkuq.mp4,FAKE,0.8993882536888123,0.720672744512558,0.8993882536888123,4
elackxuccp.mp4,FAKE,0.9736679792404175,0.7242672324180603,0.9736679792404175,4
faevxxupes.mp4,FAKE,0.9044358134269714,0.6619974315166474,0.9044358134269714,3
omphqltjdd.mp4,FAKE,0.9517787098884583,0.7247844338417053,0.9517787098884583,5
saormighvs.mp4,FAKE,0.8121302127838135,0.5011910021305084,0.8121302127838135,1
oaguiggjyv.mp4,FAKE,0.682030200958252,0.37600515484809877,0.682030200958252,3
coznguzsuq.mp4,FAKE,1.0,0.7947422742843628,1.0,5
kvdnaxkcbz.mp4,FAKE,0.9970888495445251,0.8644193530082702,0.9970888495445251,5
nqxbkwbekr.mp4,FAKE,0.9251723289489746,0.7702149033546448,0.9251723289489746,5
urooekxlmq.mp4,FAKE,0.9412605166435242,0.7483237147331238,0.9412605166435242,4
tinyzmufap.mp4,FAKE,0.8869121074676514,0.6697273313999176,0.8869121074676514,4
ihfrmdxlid.mp4,FAKE,1.0,0.8235567569732666,1.0,5
iavxqeuuxa.mp4,FAKE,0.7880990505218506,0.5138735294342041,0.7880990505218506,2
rfvmtpuvps.mp4,FAKE,0.9889023900032043,0.6135390669107437,0.9889023900032043,3
ylwljpzqhq.mp4,FAKE,0.7090275883674622,0.6085690796375275,0.7090275883674622,4
ytoqfjghfw.mp4,FAKE,0.9881579279899597,0.7529921591281891,0.9881579279899597,4
wnovcuyuqi.mp4,REAL,0.699310040473938,0.30068995952606203,0.40590333938598633,0
jqrcaawsoe.mp4,FAKE,1.0,0.9479366421699524,1.0,5
idbaeatils.mp4,REAL,0.6137207090854645,0.3862792909145355,0.4776822626590729,0
ibkgonjbjz.mp4,FAKE,0.983373761177063,0.8548820495605469,0.983373761177063,5
kpxymrpgxe.mp4,REAL,0.8474037133157253,0.15259628668427466,0.2897639274597168,0
yrwhyhmzwi.mp4,FAKE,0.8158769011497498,0.6738536596298218,0.8158769011497498,5
pwwrycbwku.mp4,FAKE,0.9191166758537292,0.7926167368888855,0.9191166758537292,5
vrdugvoufo.mp4,FAKE,0.9197019338607788,0.6436500251293182,0.9197019338607788,3
rbhecseopz.mp4,FAKE,0.9876717329025269,0.8091981053352356,0.9876717329025269,4
zdhmhvkvqf.mp4,FAKE,1.0,0.9751864910125733,1.0,5
rmuyiybkxk.mp4,FAKE,0.9815216064453125,0.8088898420333862,0.9815216064453125,5
vgxfdvtnic.mp4,FAKE,0.9578685164451599,0.9242171794176102,0.9578685164451599,4
qawbflilul.mp4,FAKE,0.7446110844612122,0.6552153587341308,0.7446110844612122,5
lsgtnrwehr.mp4,FAKE,0.8077489733695984,0.7161554217338562,0.8077489733695984,5
trpofaspmo.mp4,FAKE,0.6978323459625244,0.5214387446641922,0.6978323459625244,3
ulbqxiejgi.mp4,FAKE,0.9789400696754456,0.8170423150062561,0.9789400696754456,5
dzrrklwrgn.mp4,FAKE,0.9002223014831543,0.5888302981853485,0.9002223014831543,3
ofdhwdwvqb.mp4,FAKE,0.9489432573318481,0.7783614158630371,0.9489432573318481,4
qlzfgzyuly.mp4,FAKE,0.9843234419822693,0.8429324746131897,0.9843234419822693,5
ejwxolkwsr.mp4,FAKE,0.9486886858940125,0.6563818752765656,0.9486886858940125,4
fpevfidstw.mp4,FAKE,0.8744451999664307,0.6609992861747742,0.8744451999664307,5
gbensgskzr.mp4,FAKE,0.9973044395446777,0.6523837715387344,0.9973044395446777,4
titmflflrv.mp4,FAKE,1.0,0.9039994716644287,1.0,5
hbcasaspdr.mp4,FAKE,0.8537082672119141,0.729314661026001,0.8537082672119141,5
mgssylcwny.mp4,FAKE,0.9651731252670288,0.7870309352874756,0.9651731252670288,5
pocznsxxuy.mp4,FAKE,0.9545539617538452,0.8126810967922211,0.9545539617538452,4
jncghwmmpf.mp4,FAKE,0.9876289367675781,0.7878125429153442,0.9876289367675781,5
vpmyeepbep.mp4,FAKE,0.951834499835968,0.9056422233581543,0.951834499835968,5
xekyvykhqr.mp4,FAKE,0.9600124359130859,0.709260755777359,0.9600124359130859,3
mqdtlaeqsu.mp4,FAKE,0.9983982443809509,0.5757341742515564,0.9983982443809509,3
iuatfdhkya.mp4,FAKE,0.8772708773612976,0.6112072348594666,0.8772708773612976,4
gplgurohus.mp4,FAKE,0.8339180946350098,0.680991119146347,0.8339180946350098,4
sayyjwtjol.mp4,REAL,0.7824392259120941,0.2175607740879059,0.39518100023269653,0
xpehzjgxal.mp4,FAKE,0.6024451851844788,0.5577761888504028,0.6024451851844788,5
qdzadbpiod.mp4,FAKE,0.8072863817214966,0.45736212730407716,0.8072863817214966,1
wqewxnshij.mp4,FAKE,1.0,0.9701665639877319,1.0,5
nwjazksytp.mp4,FAKE,0.8315883278846741,0.5429311156272888,0.8315883278846741,2
wadvzjhwtw.mp4,FAKE,0.7142796516418457,0.5454945087432861,0.7142796516418457,3
jzupayeuln.mp4,FAKE,0.8551406264305115,0.671767407655716,0.8551406264305115,4
kzcnhvkopb.mp4,FAKE,0.9874505996704102,0.9341360688209533,0.9874505996704102,5
pnzjahgfcj.mp4,FAKE,0.9181805849075317,0.7868609309196473,0.9181805849075317,5
xeyceemrzs.mp4,FAKE,0.9871664643287659,0.8609827637672425,0.9871664643287659,5
jtafajtmpv.mp4,FAKE,1.0,1.0,1.0,5
ljauauuyka.mp4,FAKE,0.8924773335456848,0.605952775478363,0.8924773335456848,3
gbwbyxszjl.mp4,FAKE,0.9013260006904602,0.7956387400627136,0.9013260006904602,5
togfsvdkax.mp4,FAKE,1.0,0.47021967768669126,1.0,1
jjgcpugjwy.mp4,FAKE,0.6077650785446167,0.35220285058021544,0.6077650785446167,1
hjjsuvothd.mp4,FAKE,0.7009701132774353,0.48991615176200864,0.7009701132774353,3
wudkmejywf.mp4,FAKE,0.7410580515861511,0.5134418457746506,0.7410580515861511,3
tsvhwitvah.mp4,FAKE,0.8309693932533264,0.6775829374790192,0.8309693932533264,4
gpzlnnljhn.mp4,FAKE,0.7872288227081299,0.6907271385192871,0.7872288227081299,5
pmhqncskwo.mp4,FAKE,0.66752690076828,0.5379544496536255,0.66752690076828,4
gwhirvvovr.mp4,FAKE,1.0,0.6013217806816101,1.0,3
nzqtvipnoc.mp4,FAKE,0.8093879818916321,0.6597577512264252,0.8093879818916321,4
mdsbvwfcwf.mp4,FAKE,0.9852632284164429,0.9098142623901367,0.9852632284164429,5
jpjyldcxnl.mp4,FAKE,0.7724252939224243,0.6391083776950837,0.7724252939224243,4
ueqxiroiqn.mp4,FAKE,0.9421679973602295,0.7511760890483856,0.9421679973602295,4
vokrpfjpeb.mp4,FAKE,0.6192824244499207,0.4550004661083221,0.6192824244499207,2
cqvrufiicc.mp4,FAKE,1.0,0.7267283499240875,1.0,4
zejwzdeabv.mp4,FAKE,0.8997503519058228,0.7847286462783813,0.8997503519058228,5
ezfrcspzxw.mp4,FAKE,0.9004133939743042,0.801291286945343,0.9004133939743042,5
obpqhzvrvf.mp4,FAKE,0.7414953708648682,0.5870624423027039,0.7414953708648682,5
nilxaonflk.mp4,FAKE,0.9956070780754089,0.9600069761276245,0.9956070780754089,5
nojgizgrbw.mp4,FAKE,0.9075490832328796,0.7794651865959168,0.9075490832328796,5
nkfxfvglzp.mp4,FAKE,0.8390629887580872,0.5617168545722961,0.8390629887580872,3
extbidooov.mp4,FAKE,1.0,0.6310262560844422,1.0,3
hgqpzhkoua.mp4,FAKE,1.0,0.8584579586982727,1.0,5
xkfliqnmwt.mp4,FAKE,0.8787818551063538,0.7539103746414184,0.8787818551063538,5
ocgdbrgmtq.mp4,FAKE,0.55,0.29982260763645174,0.546259880065918,2
ykofirxynw.mp4,FAKE,0.8851985335350037,0.7271799206733703,0.8851985335350037,5
epxxazhprp.mp4,FAKE,0.7655724287033081,0.6008045971393585,0.7655724287033081,4
bojpmzyjzd.mp4,FAKE,0.8891651630401611,0.6370912313461303,0.8891651630401611,4
okjhfifjkr.mp4,FAKE,0.5552770495414734,0.44624271988868713,0.5552770495414734,1
bzbgfksqiq.mp4,FAKE,0.9141692519187927,0.7685946226119995,0.9141692519187927,4
wlhrjmuycr.mp4,FAKE,0.9851824641227722,0.9446227431297303,0.9851824641227722,5
addknoverp.mp4,FAKE,0.7325915694236755,0.524332869052887,0.7325915694236755,2
uuqrzdhjuh.mp4,FAKE,0.9999918937683105,0.7681412100791931,0.9999918937683105,4
bwavwszqqa.mp4,FAKE,1.0,0.9643110275268555,1.0,5
imrprfgqaj.mp4,FAKE,0.7542159557342529,0.46781044006347655,0.7542159557342529,2
awqlgqazkz.mp4,FAKE,0.9316689968109131,0.7268901169300079,0.9316689968109131,4
qfhgilfcjj.mp4,FAKE,0.7021777629852295,0.5117411315441132,0.7021777629852295,3
xchzardbfa.mp4,FAKE,0.9669861793518066,0.9105817198753356,0.9669861793518066,5
ywpbkpicbt.mp4,FAKE,0.640292227268219,0.35336349010467527,0.640292227268219,1
caaackoecr.mp4,FAKE,0.7903791069984436,0.6354769229888916,0.7903791069984436,4
ocnqcaojtf.mp4,FAKE,0.8245239853858948,0.567744317650795,0.8245239853858948,3
czhkwernpi.mp4,FAKE,1.0,0.9690245032310486,1.0,5
vqtpvljpmu.mp4,FAKE,0.8485462665557861,0.6394762516021728,0.8485462665557861,4
wqtpgcfjlu.mp4,REAL,0.6693588256835937,0.33064117431640627,0.3918573558330536,0
xaufrrlmgw.mp4,FAKE,0.9280948042869568,0.6259500741958618,0.9280948042869568,3
apvzjkvnwn.mp4,FAKE,0.7689105272293091,0.5703989386558532,0.7689105272293091,3
dmtsxclujy.mp4,FAKE,0.859167218208313,0.6682190418243408,0.859167218208313,5
bszybpoibo.mp4,FAKE,0.5785770416259766,0.4638175547122955,0.5785770416259766,2
prdrkaxeob.mp4,FAKE,0.8264328837394714,0.7539294362068176,0.8264328837394714,5
tsqnshpqga.mp4,FAKE,0.9985320568084717,0.9276070356369018,0.9985320568084717,5
bojeaxbyqw.mp4,FAKE,0.9655246734619141,0.7982448816299439,0.9655246734619141,5
ylxwcwhjjd.mp4,REAL,0.671724471449852,0.328275528550148,0.47140762209892273,0
zdyckloybc.mp4,REAL,0.6789884090423584,0.3210115909576416,0.441400408744812,0
sttjoqcsec.mp4,FAKE,0.575825035572052,0.5288197497526804,0.575825035572052,2
fxtrbrdcgo.mp4,FAKE,0.9909462928771973,0.9551448583602905,0.9909462928771973,5
fcfwzjbllp.mp4,FAKE,0.9843883514404297,0.8550241589546204,0.9843883514404297,5
pkgrxcumnm.mp4,FAKE,0.597298800945282,0.3911494195461273,0.597298800945282,2
zjnrllmowq.mp4,FAKE,1.0,0.8736791729927063,1.0,4
jznfyhhbwv.mp4,FAKE,0.9430248737335205,0.7315108895301818,0.9430248737335205,4
mwnibuujwz.mp4,FAKE,0.8223096132278442,0.6080967426300049,0.8223096132278442,4
ppgpesmnom.mp4,FAKE,0.7367824912071228,0.6602758169174194,0.7367824912071228,5
vzsbpfzmpr.mp4,FAKE,1.0,0.6416335821151733,1.0,3
mkmgcxaztt.mp4,FAKE,0.714997410774231,0.43016570806503296,0.714997410774231,1
tjmppqyqzc.mp4,FAKE,1.0,0.9153486609458923,1.0,5
skblurqkbj.mp4,FAKE,0.8902794122695923,0.7865339398384095,0.8902794122695923,5
ooafcxxfrs.mp4,FAKE,1.0,0.6721256971359253,1.0,3
qlmxnhiwzk.mp4,FAKE,1.0,0.8820688605308533,1.0,5
qvbhffochl.mp4,FAKE,0.9743959903717041,0.9088162422180176,0.9743959903717041,5
vwlhtziexs.mp4,FAKE,0.9471300840377808,0.8199609756469727,0.9471300840377808,5
arzenjyyrm.mp4,FAKE,0.9744279980659485,0.8701103925704956,0.9744279980659485,5
upmgtackuf.mp4,FAKE,0.9514606595039368,0.750332260131836,0.9514606595039368,5
xhsramepav.mp4,FAKE,0.9796205163002014,0.8888398051261902,0.9796205163002014,5
tgcgughqjf.mp4,FAKE,0.7648021578788757,0.4672016501426697,0.7648021578788757,1
gvicncmstz.mp4,FAKE,0.7853726744651794,0.4085976243019104,0.7853726744651794,2
jkxrjgnksq.mp4,FAKE,0.6440201997756958,0.4266959011554718,0.6440201997756958,1
dvtpwatuja.mp4,FAKE,1.0,0.7241875946521759,1.0,3
jyxdpfccde.mp4,FAKE,0.6402603387832642,0.42472791075706484,0.6402603387832642,1
tohrqjyter.mp4,FAKE,0.76006680727005,0.6783573389053345,0.76006680727005,5
rfahyynkuf.mp4,FAKE,0.8207882046699524,0.6989015936851501,0.8207882046699524,5
btovwozcsm.mp4,FAKE,0.9769852161407471,0.8831661343574524,0.9769852161407471,5
hfzkljkstq.mp4,FAKE,0.9088456630706787,0.591282320022583,0.9088456630706787,3
ukrvmiddhp.mp4,FAKE,0.7901824116706848,0.5188646793365479,0.7901824116706848,2
hvwgiotrdg.mp4,FAKE,0.9377468824386597,0.7380355656147003,0.9377468824386597,4
vtunvalyji.mp4,FAKE,0.9965884685516357,0.9456243634223938,0.9965884685516357,5
hzxufkpwhg.mp4,FAKE,0.667935311794281,0.5442465901374817,0.667935311794281,4
ndxodmkaia.mp4,FAKE,0.9651807546615601,0.7151869416236878,0.9651807546615601,3
fanibwbmoq.mp4,FAKE,0.691393256187439,0.4910106062889099,0.691393256187439,2
fufcmupzen.mp4,FAKE,0.818835437297821,0.6269411861896514,0.818835437297821,3
fsqteuqfqj.mp4,FAKE,0.9122700691223145,0.7983501791954041,0.9122700691223145,5
obxxxpbbsb.mp4,FAKE,0.7000721096992493,0.5324382603168487,0.7000721096992493,4
rdwavfndgq.mp4,FAKE,0.9330524206161499,0.749812126159668,0.9330524206161499,5
xttwbloiwj.mp4,FAKE,0.8020690083503723,0.5938578605651855,0.8020690083503723,3
dvwpvqdflx.mp4,FAKE,1.0,0.8042286396026611,1.0,5
xexqjemxyq.mp4,FAKE,0.9770529270172119,0.5811461091041565,0.9770529270172119,2
hknucpztup.mp4,FAKE,0.8829030990600586,0.6870735883712769,0.8829030990600586,4
qhkwjzpuud.mp4,FAKE,0.8037538528442383,0.5672247767448425,0.8037538528442383,3
qyefejorlb.mp4,FAKE,0.964836061000824,0.8169973015785217,0.964836061000824,5
euwzjauqgi.mp4,FAKE,0.9311888217926025,0.7468713283538818,0.9311888217926025,5
ugrlhuxwkw.mp4,FAKE,1.0,0.7200406670570374,1.0,4
bsjezfsydc.mp4,FAKE,0.7677762508392334,0.5159541249275208,0.7677762508392334,2
cioqvqngku.mp4,FAKE,0.9954364895820618,0.9157070636749267,0.9954364895820618,5
bhgjhzlage.mp4,FAKE,0.9820262789726257,0.8336775183677674,0.9820262789726257,5
qzjfpupvfo.mp4,FAKE,1.0,0.5701193153858185,1.0,3
vbyjwspnie.mp4,FAKE,0.8223354816436768,0.38007988035678864,0.8223354816436768,1
udfmguouqh.mp4,FAKE,0.9557175040245056,0.7271472096443177,0.9557175040245056,5
sbmlekhkao.mp4,FAKE,0.9671868681907654,0.5987131118774414,0.9671868681907654,3
htzbnroagi.mp4,FAKE,0.9505220651626587,0.7920732498168945,0.9505220651626587,5
chfkrpvgnz.mp4,FAKE,0.9187216758728027,0.614524120092392,0.9187216758728027,3
ouaowjmigq.mp4,FAKE,0.7142799496650696,0.4858806371688843,0.7142799496650696,2
biyldyzclj.mp4,FAKE,0.999259889125824,0.86194326877594,0.999259889125824,5
qfhmrgssju.mp4,FAKE,0.6619977355003357,0.49741162061691285,0.6619977355003357,1
hmxihwteht.mp4,FAKE,0.9107468724250793,0.6705546796321868,0.9107468724250793,4
hmnkjimojl.mp4,FAKE,0.7474517822265625,0.44262063354253767,0.7474517822265625,3
aqzbhxohjk.mp4,FAKE,0.9491272568702698,0.7967221140861511,0.9491272568702698,5
qablpysmuq.mp4,FAKE,0.8563457727432251,0.6630156636238098,0.8563457727432251,5
oojxonbgow.mp4,FAKE,1.0,0.5810975790023803,1.0,3
xncqpmoabm.mp4,FAKE,0.7640254497528076,0.6674031972885132,0.7640254497528076,5
bwlswdbfwv.mp4,FAKE,1.0,0.5966302305459976,1.0,4
cnvdpkxlgy.mp4,FAKE,0.913952112197876,0.7778951287269592,0.913952112197876,5
xsgmwwbeib.mp4,FAKE,0.9810784459114075,0.7468157649040222,0.9810784459114075,5
yndrghtxff.mp4,FAKE,0.9893530607223511,0.8401079297065734,0.9893530607223511,5
atzdjguknk.mp4,FAKE,0.591891348361969,0.5238349318504334,0.591891348361969,3
lkajvpbztr.mp4,FAKE,0.9016023874282837,0.5049842357635498,0.9016023874282837,2
heprffercd.mp4,FAKE,0.7454856038093567,0.6249431610107422,0.7454856038093567,5
wjbzupwcge.mp4,FAKE,0.8279266953468323,0.617509388923645,0.8279266953468323,3
ymfrgnrvfw.mp4,FAKE,0.9959004521369934,0.5628061056137085,0.9959004521369934,3
uyrhbkmzat.mp4,FAKE,1.0,0.7852468609809875,1.0,4
tbhtlnrbut.mp4,FAKE,0.9464485049247742,0.3915321990847588,0.9464485049247742,1
wjxmmjmchv.mp4,FAKE,0.9542778134346008,0.7747856378555298,0.9542778134346008,4
vcwxdwngnq.mp4,FAKE,0.8768723607063293,0.4912974536418915,0.8768723607063293,1
vqktsvqfdj.mp4,FAKE,1.0,0.9987261414527893,1.0,5
tfbvbyliwh.mp4,FAKE,0.9920279383659363,0.838083028793335,0.9920279383659363,5
kgdvgipvae.mp4,REAL,0.6746317714452743,0.32536822855472564,0.4557892978191376,0
lpgxwdgnio.mp4,FAKE,0.55,0.3861785113811493,0.5114778876304626,1
iiwofjbuyu.mp4,FAKE,0.9403164386749268,0.7179166793823242,0.9403164386749268,5
bcorltkxuf.mp4,FAKE,0.9486605525016785,0.7537686109542847,0.9486605525016785,5
qlmadkjjdp.mp4,FAKE,0.8558927178382874,0.6529992103576661,0.8558927178382874,4
bgqnopotbe.mp4,FAKE,0.8807656764984131,0.7662148475646973,0.8807656764984131,5
xugbywbvgv.mp4,FAKE,0.9113128185272217,0.561616775393486,0.9113128185272217,3
fneqiqpqvs.mp4,FAKE,0.6186842322349548,0.5255662024021148,0.6186842322349548,4
sjkigpouuh.mp4,FAKE,0.9870588183403015,0.834772527217865,0.9870588183403015,5
mocynzouym.mp4,FAKE,0.8551835417747498,0.5919425845146179,0.8551835417747498,4
bllhfrgbza.mp4,REAL,0.8485349580645561,0.15146504193544388,0.25385135412216187,0
